663,473.497826
664,474.069119
665,474.694139
666,475.372702
667,476.104606
668,476.889634
669,477.727555
670,478.618119
671,479.561063
672,480.556107
673,481.602957
674,482.701302
675,483.850816
676,485.051160
677,486.301978
678,487.602898
679,488.953535
680,490.353490
681,491.802347
682,493.299677
683,494.845036
684,496.437966
685,498.077996
686,499.764639
687,501.497396
688,503.275753
689,505.099183
690,506.967146
691,508.879088
692,510.834442
693,512.832631
694,514.873060
695,516.955126
696,519.078212
697,521.241688
698,523.444913
699,525.687236
700,527.967990
701,530.286500
702,532.642080
703,535.034032
704,537.461645
705,539.924202
706,542.420972
707,544.951216
708,547.514183
709,550.109115
710,552.735242
711,555.391787
712,558.077961
713,560.792970
714,563.536008
715,566.306263
716,569.102914
717,571.925132
718,574.772080
719,577.642916
720,580.536789
721,583.452840
722,586.390207
723,589.348017
724,592.325396
725,595.321461
726,598.335324
727,601.366092
728,604.412867
729,607.474745
730,610.550821
731,613.640181
